citation_id,citation_context,section,citation_intent
29393,"K. Küçük ve ark. afet yönetim süreçlerinin daha etkin yürütülmesi için bina hasar durumunu ölçen IoT nesneleri ile GSM, WiFi gibi haberleşme teknolojilerine dayalı olarak kişi yoğunluğunu dikkate alan bir yönetim platformu önermektedir [1] .",GİRİŞ,background
29394,Bu sistem ile akıllı şehir izleme uygulamalarıyla afet yönetim sistemlerinin birlikte kullanımını önermişlerdir [3] .,GİRİŞ,background
29395,Poslad ve ark. doğal afetler durumunda kriz yönetimi için IoT temelli bir erken uyarı sistemi geliştirilmiştir [7] .,GİRİŞ,background
29396,Aynı zamanda çalışmalarında kablosuz algılayıcı ağ teknolojisine dayalı afet yönetim projesi sunmaktadırlar [8] .,GİRİŞ,background
29397,Bir başka çalışmada ise kablosuz algılayıcı ağ teknolojisine dayalı olarak orman yangın durumlarının uzaktan izlendiği bir afet yönetim sistemi modeli önerilmektedir [9] .,GİRİŞ,background
29398,Afet durumlarında en önemli problemlerden biri olan haberleşme altyapısının hasarı durumunda afet sonrası yönetim için IoT teknolojilerine dayalı iletişim önerilmektedir [10] .,GİRİŞ,background
29399,"Eğim algılama uygulamalarında statik ivme kullanılmakta iken hareket algılama uygulamalarında dinamik hızlanma kullanılmaktadır [13, .",GİRİŞ,background
29400,Eğim algılama uygulamalarında statik ivme kullanılmakta iken hareket algılama uygulamalarında dinamik hızlanma kullanılmaktadır 14] .,GİRİŞ,background
29401,Bu yoğunluk bilgisini analiz etmek için kümeleme algoritması kullanılmıştır [15] .,GİRİŞ,background
29402,"Model olarak homojen olmayan Poisson sürecinin kullanıldığı çalışma Pham ve Zhang (1997) , Markov süreçlerinin kullanıldığı çalışma  , Bayesçi istatistiğin kullanıldığı çalışma   ve klasik istatistiksel yöntemlerin kullanıldığı çalışma   literatürdeki önemli çalışmalar arasında yer almaktadır.",Giriş 1.Introduction,background
29403,"Model olarak homojen olmayan Poisson sürecinin kullanıldığı çalışma  , Markov süreçlerinin kullanıldığı çalışma Tokuno ve Yamada (1999) , Bayesçi istatistiğin kullanıldığı çalışma   ve klasik istatistiksel yöntemlerin kullanıldığı çalışma   literatürdeki önemli çalışmalar arasında yer almaktadır.",Giriş 1.Introduction,background
29404,"Model olarak homojen olmayan Poisson sürecinin kullanıldığı çalışma  , Markov süreçlerinin kullanıldığı çalışma  , Bayesçi istatistiğin kullanıldığı çalışma Pham ve Pham (2000) ve klasik istatistiksel yöntemlerin kullanıldığı çalışma   literatürdeki önemli çalışmalar arasında yer almaktadır.",Giriş 1.Introduction,background
29405,"Model olarak homojen olmayan Poisson sürecinin kullanıldığı çalışma  , Markov süreçlerinin kullanıldığı çalışma  , Bayesçi istatistiğin kullanıldığı çalışma   ve klasik istatistiksel yöntemlerin kullanıldığı çalışma Gutjahr (2015) literatürdeki önemli çalışmalar arasında yer almaktadır.",Giriş 1.Introduction,background
29408,𝑀 1 ve 𝑀 2 fonksiyonlarının hesabı için Aydoğdu ve Altındağ (2015) çalışmasında Monte Carlo tahmin yöntemine dayalı bir prosedür uygulanmıştır.,Giriş 1.Introduction,background
29409,Ancak bu yöntemin kullanışlı ve uygulaması kolay bir yöntem olmaması nedeniyle alternatif olarak yamuk integrasyon ve kuvvet serisi açılımı gibi yöntemler ilgili fonksiyonların (3) ve (  ) ile verilen integral denklemlerinin sayısal çözümü için ele alınmıştır. Tang ve Lam (2007) çalışmasında 𝑀 1 fonksiyonu için ve Pekalp ve Aydoğdu (2018) çalışmasında 𝑀 2 fonksiyonu için yamuk integrasyon yöntemini uygulayarak integral denklemlerin çözümlerini vermişlerdir.,Giriş 1.Introduction,background
29410,"GS'nin ilk olay zamanının dağılımı literatürde sıklıkla karşılaşılan üstel, gamma, Weibull ve lognormal gibi yaşam dağılımları arasından seçilerek yamuk integrasyon yöntemi örneklendirilmiş ve bununla birlikte üstel dağılım için Aydoğdu vd. (2013) , Weibull dağılımı için Aydoğdu ve Karabulut (2014) ve gamma dağılımı için  , 𝑀 1 ve 𝑀 2 fonksiyonların (3) ve (6) ile verilen integral denklemlerin kuvvet serisi açılımlarını elde etmişlerdir.",Giriş 1.Introduction,background
29411,"GS'nin ilk olay zamanının dağılımı literatürde sıklıkla karşılaşılan üstel, gamma, Weibull ve lognormal gibi yaşam dağılımları arasından seçilerek yamuk integrasyon yöntemi örneklendirilmiş ve bununla birlikte üstel dağılım için  , Weibull dağılımı için Aydoğdu ve Karabulut (2014) ve gamma dağılımı için Pekalp ve Aydoğdu (2021) , 𝑀 1 ve 𝑀 2 fonksiyonların (3) ve (6) ile verilen integral denklemlerin kuvvet serisi açılımlarını elde etmişlerdir.",Giriş 1.Introduction,background
29412,"Lam ve Chan (1998) çalışmasında, ilk olay zamanının lognormal dağılıma sahip olduğu varsayımı altında GS için istatistiksel çıkarım problemini ele almıştır. Chan vd. (2004) çalışmasında ilk olay zamanı gamma dağılımına sahip GS için istatistiksel çıkarım problemini incelemiştir.",Giriş 1.Introduction,background
29413,Aydoğdu vd. (2010) ilk olay zamanının Weibull dağılımına sahip olduğu varsayımı altında parametrelerin tahmin edicilerini elde etmişlerdir.,Giriş 1.Introduction,background
29414,"Bu nedenle, GS’den gelen bir veri kümesini en iyi şekilde temsil eden yaşam dağılımının hangisinin olduğunun belirlenmesi diğer önemli bir problem olarak ele alınabilir. Pekalp vd. (2022) çalışmasında GS ile uyumlu olduğu, yani GS'nin bir model olarak kullanılabildiği bilinen on veri kümesinin hangi dağılım ile en iyi şekilde temsil edileceğini araştırmak amacıyla olabilirlik oranına dayalı T-istatistiğini kullanmışlar ve GS için ilk olay zamanının dağılımını bu kritere göre belirlemişlerdir.",Giriş 1.Introduction,background
29415,"Bu nedenle, hata ayıklama ve test etme işlemlerinin ne zaman durdurulacağını veya ürünün ne zaman piyasaya sürüleceğini belirlemek önemlidir (Pham & Wang, 2001) .",Problemin tanımı 2 Problem description,background
29416,"Bu nedenle, hata ayıklama ve test etme işlemlerinin ne zaman durdurulacağını veya ürünün ne zaman piyasaya sürüleceğini belirlemek önemlidir  . Pham ve Wang (2001) çalışmasında yazılım ürününde meydana gelen hata zamanlarını modellemek için 𝑎 oran parametresiyle bir GS modeli {𝑁(𝑡), 𝑡 ≥ 0} önerilmektedir.",Problemin tanımı 2 Problem description,discuss
