citation_id,citation_context,section,citation_intent
39612,"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri [22] , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",Giriş,background
39613,"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar [23] , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",Giriş,background
39614,"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar [24] , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",Giriş,background
39615,"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar [25] , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",Giriş,background
39616,"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar [26] , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",Giriş,background
39617,"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları [27, , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",Giriş,background
39618,"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları 28] , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",Giriş,background
39619,"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu [29, gibi analitik yöntemler sayılabilir.",Giriş,background
39621,Bu yöntemlerden biri olan yapay sinir ağları 1990'lı yıllardan günümüze dek çeşitli jeofizik problemlerin çözümünde uygulanmaktadır [31] .,Giriş,background
39622,Bu yöntemlerden biri olan yapay sinir ağları 1990'lı yıllardan günümüze dek çeşitli jeofizik problemlerin çözümünde uygulanmaktadır [32] .,Giriş,background
39623,Bu yöntemlerden biri olan yapay sinir ağları 1990'lı yıllardan günümüze dek çeşitli jeofizik problemlerin çözümünde uygulanmaktadır [33] .,Giriş,background
39624,Bu yöntemlerden biri olan yapay sinir ağları 1990'lı yıllardan günümüze dek çeşitli jeofizik problemlerin çözümünde uygulanmaktadır [34] .,Giriş,background
39625,Bu yöntemlerden biri olan yapay sinir ağları 1990'lı yıllardan günümüze dek çeşitli jeofizik problemlerin çözümünde uygulanmaktadır [35] .,Giriş,background
39626,"Radyal Taban Fonksiyonlu Yapay Sinir Ağları (RTFA), jeofizik amaçlı olarak özellikle gravite [36, , sismik ve özdirenç araştırmalarında   uygulanmıştır, ancak literatürde doğal uçlaşma yöntemi uygulamaları bulunmamaktadır.",Giriş,background
39627,"Radyal Taban Fonksiyonlu Yapay Sinir Ağları (RTFA), jeofizik amaçlı olarak özellikle gravite 37, , sismik ve özdirenç araştırmalarında   uygulanmıştır, ancak literatürde doğal uçlaşma yöntemi uygulamaları bulunmamaktadır.",Giriş,background
39628,"Radyal Taban Fonksiyonlu Yapay Sinir Ağları (RTFA), jeofizik amaçlı olarak özellikle gravite 47] , sismik ve özdirenç araştırmalarında   uygulanmıştır, ancak literatürde doğal uçlaşma yöntemi uygulamaları bulunmamaktadır.",Giriş,background
39629,"Radyal Taban Fonksiyonlu Yapay Sinir Ağları (RTFA), jeofizik amaçlı olarak özellikle gravite  , sismik ve özdirenç araştırmalarında [38] uygulanmıştır, ancak literatürde doğal uçlaşma yöntemi uygulamaları bulunmamaktadır.",Giriş,background
39630,"Radyal Taban Fonksiyonlu Yapay Sinir Ağları (RTFA), jeofizik amaçlı olarak özellikle gravite  , sismik ve özdirenç araştırmalarında [39] uygulanmıştır, ancak literatürde doğal uçlaşma yöntemi uygulamaları bulunmamaktadır.",Giriş,background
39631,"Radyal Taban Fonksiyonlu Yapay Sinir Ağları (RTFA), jeofizik amaçlı olarak özellikle gravite  , sismik ve özdirenç araştırmalarında [40] uygulanmıştır, ancak literatürde doğal uçlaşma yöntemi uygulamaları bulunmamaktadır.",Giriş,background
39632,Basit küre modeli şeklinde polarize olmuş bir yapının yeryüzünde oluşturacağı anomali aşağıdaki gibi ifade edilir [5] ;,Materyal ve Metot,other
39633,"Kalıntılar hızlı azalıyorsa, algoritma Gauss-Newton algoritmasına yaklaştırılarak daha küçük bir değer kullanılabilir,  sıfır olduğunda (4) eşitliği Gauss-Newton çözümüne dönüşür, yineleme sonucunda kalıntıda yetersiz azalma sağlanırsa  artırılır [43] .𝑾 pozitif tanımlı ağırlık fonksiyonudur ve aşağıdaki şekilde tanımlanır  ,",Materyal ve Metot,other
39634,"Kalıntılar hızlı azalıyorsa, algoritma Gauss-Newton algoritmasına yaklaştırılarak daha küçük bir değer kullanılabilir,  sıfır olduğunda (4) eşitliği Gauss-Newton çözümüne dönüşür, yineleme sonucunda kalıntıda yetersiz azalma sağlanırsa  artırılır  .𝑾 pozitif tanımlı ağırlık fonksiyonudur ve aşağıdaki şekilde tanımlanır [43] ,",Materyal ve Metot,basis
39635,"Kalıntıların ortalama standart sapması olarak tanımlanan Hata Kareler Ortalamasının Karekökü(RMSE) ise, RMSE olarak hesaplanır [44] .",Materyal ve Metot,basis
39636,RTFA'ın temeli 1985 yılında Powell tarafından yapılan çalışmaya dayanmaktadır [45] .,Materyal ve Metot,background
39637,Powell (1985) çalışmasında düzensiz olarak dağıtılan noktaların RTFA ile çok değişkenli interpolasyonunu göstermiştir.,Materyal ve Metot,other
39638,Bu alandaki daha güncel çalışma ise Light (1992) tarafından yapılmıştır  .,Materyal ve Metot,discuss
39639,Bu alandaki daha güncel çalışma ise   tarafından yapılmıştır [46] .,Materyal ve Metot,other
39640,"Kuramsal model üretmek amacıyla 200 metrelik bir profil boyunca örnekleme aralığı (Δx) 5 metre seçilerek, Bölüm 2.1'deki (1) Sonuç olarak bu çalışma, DU küre modeli ters çözümünde RTFA yönteminin geleneksel LM ters çözüm yöntemine kıyasla daha güvenilir bir şekilde kullanılabileceğini ortaya koymuştur.",Kuramsal Çalışmalar,other
42656,Beklenmedik bir şekilde ortaya çıkan olaylar borsa endekslerinde dalgalanmalar yaratabilecek faktörler arasındadır [1] .,GİRİŞ (INTRODUCTION),background
42657,"ABD, İngiltere, İspanya ve İtalya gibi gelişmiş ekonomiler bu ani değişimden en çok etkilenen ülkeler arasına girmiştir [2] .",GİRİŞ (INTRODUCTION),background
42658,"Pandemi koşullarının Borsa İstanbul'da yer alan sektörel endeksler üzerindeki etkisini inceleyen bir çalışma, salgın ile ilgili olaylar karşısında duyarlılığı en yüksek olan sektörlerin teknoloji, ulaştırma, turizm, KOBİ ve bilişim sektörleri olduğunu belirtmiştir [1] .",GİRİŞ (INTRODUCTION),background
42659,"Çalışma [3] , salgın döneminde ulaştırma ve turizm sektörlerinin de olumsuz etkilendiğini ve bu sektörlerin hisse senedi getirilerinin düştüğünü ifade etmiştir.",GİRİŞ (INTRODUCTION),background
42660,Etkin piyasa hipotezi Farma tarafından 1970 yılında geliştirilen ve finans alanında en çok araştırılan hipotezlerden biri olmuştur [4] .,GİRİŞ (INTRODUCTION),background
42661,"Öte yandan davranışsal finans yaklaşımına göre menkul kıymetlerin fiyatlarının piyasa aktörlerince ""algılanan"" fiyatı yansıtmaktadır [5] .",GİRİŞ (INTRODUCTION),background
42662,Bu iki yaklaşımın yakınlaştıtılmasıyla ortaya çıkan Adaptif Piyasa Hipotezi'ne göre piyasaların etkinliği olaylar ve yapısal değişiklikler nedeniyle değişebilmektedir [6] .,GİRİŞ (INTRODUCTION),background
42663,"Çetin çalışmasında [7] , beklenmedik bir şekilde ortaya çıkan pandemi döneminde salgın oranının yüksek olduğu bir dönemde, Borsa İstanbul BIST-100 endeksinin kapanış, açılış, en yüksek ve en düşük fiyatları ile COVID-19 vaka sayılarının pozitif yönde ilişkili olduğunu belirtmiştir.",GİRİŞ (INTRODUCTION),background
42664,"Atan ve Çınar çalışmasında [8] , finansal piyasalar ile ilgili haber metinlerinin yansıttığı olumlu, olumsuz duygu değerleri ile finansal değerler arasında anlamlı bir korelasyonun olduğunu vurgulamışlardır.",GİRİŞ (INTRODUCTION),background
42665,"Ateş ve Güran çalışmaları ile [9] , sosyal medyada paylaşılan kısa iletiler ile BİST30 endeksi arasında anlamlı korelasyon ilişkileri olduğunu belirtmiş ve ülkemiz adına önemli olayların olduğu bir dönemde duygu değerleri ve endeks arasında Granger nedensellik ilişkine rastlandığını ifade etmişlerdir.",GİRİŞ (INTRODUCTION),background
42666,Pek çok çalışmanın deneysel olarak elde etmiş olduğu bulgular neticesinde günümüzde haber kaynaklarının beklenmedik olaylar ile ilgili yansıttığı olumlu ve/veya olumsuz algıların finansal piyasaları etkileyebildiği görülmektedir [10] .,GİRİŞ (INTRODUCTION),background
42667,Pek çok çalışmanın deneysel olarak elde etmiş olduğu bulgular neticesinde günümüzde haber kaynaklarının beklenmedik olaylar ile ilgili yansıttığı olumlu ve/veya olumsuz algıların finansal piyasaları etkileyebildiği görülmektedir [11] .,GİRİŞ (INTRODUCTION),background
42668,Pek çok çalışmanın deneysel olarak elde etmiş olduğu bulgular neticesinde günümüzde haber kaynaklarının beklenmedik olaylar ile ilgili yansıttığı olumlu ve/veya olumsuz algıların finansal piyasaları etkileyebildiği görülmektedir [12] .,GİRİŞ (INTRODUCTION),background
42669,Pek çok çalışmanın deneysel olarak elde etmiş olduğu bulgular neticesinde günümüzde haber kaynaklarının beklenmedik olaylar ile ilgili yansıttığı olumlu ve/veya olumsuz algıların finansal piyasaları etkileyebildiği görülmektedir [13] .,GİRİŞ (INTRODUCTION),background
42670,Pek çok çalışmanın deneysel olarak elde etmiş olduğu bulgular neticesinde günümüzde haber kaynaklarının beklenmedik olaylar ile ilgili yansıttığı olumlu ve/veya olumsuz algıların finansal piyasaları etkileyebildiği görülmektedir [14] .,GİRİŞ (INTRODUCTION),background
42671,Pek çok çalışmanın deneysel olarak elde etmiş olduğu bulgular neticesinde günümüzde haber kaynaklarının beklenmedik olaylar ile ilgili yansıttığı olumlu ve/veya olumsuz algıların finansal piyasaları etkileyebildiği görülmektedir [15] .,GİRİŞ (INTRODUCTION),background
42672,Pen ve ark. tarafından hazırlanan çalışmada hisse senedi fiyatlarının pozitif ya da negatif yönlü değişim durumu bir sınıflandırma problemine dönüştürülmüştür [10] .,LİTERATÜR TARAMASI (LITERATURE REVIEW),background
42673,Yapılan çalışmada finansal haberlerden elde edilen vektör değerleri ve geçmiş hisse senedi fiyatları bir araya getirilerek hisse senedi fiyatları yön tahminlemesi yapılmıştır [15] .,LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
42674,Bouktif ve ark. çalışmasında AMZN NASDAQ üzerinde hisse senedi artma azalma yönü tahmin edilmiştir [11] .,LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
42675,Mohan ve ark. çalışmasında S&P500 endeksine ait beş yıllık günlük endeks değerleri ve şirketler hakkındaki 265000 adet finansal makaleden elde edilen pozitif ve negatif polarite değerleri kullanılarak endeks tahminlemesi yapılmıştır [13] .,LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
42676,"Mehtap ve Şen çalışmasında, ulusal Hindistan borsasının NIFTY 50 endeksi üzerinde çalışılmıştır [19] .",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
42677,Picasso ve ark. tarafından sunulan çalışmada NASDAQ100 endeksindeki en değerli 20 şirketin borsa verileri üzerinde çalışılmıştır. Çalışmanın amacı piyasa eğilimini tahminlemektir [12] .,LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
42678,"Li ve ark. tarafından gerçekleştirilen çalışmada Hong Kong borsasında beş yıllık bir veri kümesi üzerinde, borsa trend tahminlemesi için çalışılmıştır [14] .",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
42679,Patel ve ark. tarafından sunulan çalışmada Hindistan borsa hisse senetlerinin negatif/pozitif yönlü hareketleri bir sınıflandırma problemine dönüştürülerek tahmin edilmeye çalışılmıştır [16] .,LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
42680,"Khaidem ve ark., Apple, Microsoft ve Samsung hisse senetleri üzerinde çalışmıştır [17] .",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
42682,Sınıflandırma algoritması olarak destek vektör makinesi algoritması kullanılmıştır [18] .,LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
42683,"Kullanımları 1933'lü yıllara uzanan teknik indikatörler hisse senetlerinin gelecekteki fiyat eğilimlerini belirlemek için geçmiş fiyatları, işlem hacimlerini ve diğer mevcut verileri kullanmaktadır [32] .",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
42684,"Biz bu çalışamada özellikle duygu analizinin de katılarak gerçekleştirildiği hisse senedi eğilimlerini tahminleyen [12] ,  ,  ,   çalışmalarında kullanılan yüksek başarım değerlerine ulaşılmasını sağlayan ""Ağırlıklı Hareketli Ortalama"", ""Göreceli Güç İndeksi"", ""Hareketli Ortalama Yaklaşma Uzaklaşma Göstergesi"", ""Williams %R Göstergesi"", ""Stokastik %K"", ""Stokastik %D"", ""Chaikin Toplama-Dağıtım Osilatörü"", ""Mal Kanal Endeksi"" göstergelerini kullandık.",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
42685,"Biz bu çalışamada özellikle duygu analizinin de katılarak gerçekleştirildiği hisse senedi eğilimlerini tahminleyen  , [14] ,  ,   çalışmalarında kullanılan yüksek başarım değerlerine ulaşılmasını sağlayan ""Ağırlıklı Hareketli Ortalama"", ""Göreceli Güç İndeksi"", ""Hareketli Ortalama Yaklaşma Uzaklaşma Göstergesi"", ""Williams %R Göstergesi"", ""Stokastik %K"", ""Stokastik %D"", ""Chaikin Toplama-Dağıtım Osilatörü"", ""Mal Kanal Endeksi"" göstergelerini kullandık.",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
42686,"Biz bu çalışamada özellikle duygu analizinin de katılarak gerçekleştirildiği hisse senedi eğilimlerini tahminleyen  ,  , [16] ,   çalışmalarında kullanılan yüksek başarım değerlerine ulaşılmasını sağlayan ""Ağırlıklı Hareketli Ortalama"", ""Göreceli Güç İndeksi"", ""Hareketli Ortalama Yaklaşma Uzaklaşma Göstergesi"", ""Williams %R Göstergesi"", ""Stokastik %K"", ""Stokastik %D"", ""Chaikin Toplama-Dağıtım Osilatörü"", ""Mal Kanal Endeksi"" göstergelerini kullandık.",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
42687,"Biz bu çalışamada özellikle duygu analizinin de katılarak gerçekleştirildiği hisse senedi eğilimlerini tahminleyen  ,  ,  , [18] çalışmalarında kullanılan yüksek başarım değerlerine ulaşılmasını sağlayan ""Ağırlıklı Hareketli Ortalama"", ""Göreceli Güç İndeksi"", ""Hareketli Ortalama Yaklaşma Uzaklaşma Göstergesi"", ""Williams %R Göstergesi"", ""Stokastik %K"", ""Stokastik %D"", ""Chaikin Toplama-Dağıtım Osilatörü"", ""Mal Kanal Endeksi"" göstergelerini kullandık.",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
42688,Duygu skorlarının oluşturulması için [9] çalışması baz alınmış ve VADER yazılımı ile olumlu ve olumsuz olarak etiketlenen haber sayıları kullanılmıştır.,ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),basis
42689,"Pek çok çalışmada kısa dönem tahminlemelerinde 10 günlük periyot kullanıldığı için bu çalışmada da 10 günlük periyot baz alınmıştır [16] ,  .",ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),basis
42690,Pek çok çalışmada kısa dönem tahminlemelerinde 10 günlük periyot kullanıldığı için bu çalışmada da 10 günlük periyot baz alınmıştır [20] .,ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),basis
42691,Bu indikatör endeksin bünyesi içindeki gücünü kendisine göre karşılaştırır [21] .,ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),basis
42692,RSI hesaplanırken genellikle kısa dönem analizleri için on dört günlük periyot kullanılmaktadır [22] .,ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),discuss
42693,RSI hesaplanırken genellikle kısa dönem analizleri için on dört günlük periyot kullanılmaktadır [23] .,ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),discuss
42694,RSI hesaplanırken genellikle kısa dönem analizleri için on dört günlük periyot kullanılmaktadır [24] .,ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),discuss
42695,"Genellikle, on iki ve yirmi altı günlük periyotlar için üstel hareketli ortalama sonuçlarının çıkarılmasıyla bulunur [22] ,  .",ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),discuss
42696,"Genellikle, on iki ve yirmi altı günlük periyotlar için üstel hareketli ortalama sonuçlarının çıkarılmasıyla bulunur  , [25] .",ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),discuss
42697,𝑀𝐴𝐶𝐷 = 𝐸𝑀𝐴 12 -𝐸𝑀𝐴 26 (11) 𝑆𝑖𝑛𝑦𝑎𝑙 = 𝑆 = 𝐸𝑀𝐴 9 (𝑀𝐴𝐶𝐷) (12),ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),other
42698,"Bu göstergede hesaplamalar genellikle 14 gün üstünden yapılmaktadır [18] ,  ,  ,  .",ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),discuss
42699,"Bu göstergede hesaplamalar genellikle 14 gün üstünden yapılmaktadır  , [22] ,  ,  .",ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),discuss
42700,"Bu göstergede hesaplamalar genellikle 14 gün üstünden yapılmaktadır  ,  , [26] ,  .",ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),discuss
42701,"Bu göstergede hesaplamalar genellikle 14 gün üstünden yapılmaktadır  ,  ,  , [27] .",ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),discuss
42702,"Mal kanal endeksi, fiyattaki döngüsel değişimleri belirtir [18] .",ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),background
42703,İlgili indikatör için kullanılan periyot [30] çalışmasında olduğu gibi on dört gün alınmıştır.,ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),basis
42704,Gösterge formülü denklem 22-25 ile verilmektedir [22] .,ÖNERİLEN METODOLOJİ (RECOMMENDED METHODOLOGY),basis
42705,"Sınıflandırma algoritması olarak RO'nun seçilme sebebi, pek çok çalışma tarafından bu alanda iyi başarım sonuçları elde ettiğinin belirtilmesidir [11] ,  ,  ,  .",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),background
42706,"Sınıflandırma algoritması olarak RO'nun seçilme sebebi, pek çok çalışma tarafından bu alanda iyi başarım sonuçları elde ettiğinin belirtilmesidir  , [16] ,  ,  .",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),background
42707,"Sınıflandırma algoritması olarak RO'nun seçilme sebebi, pek çok çalışma tarafından bu alanda iyi başarım sonuçları elde ettiğinin belirtilmesidir  ,  , [17] ,  .",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),background
42708,"Sınıflandırma algoritması olarak RO'nun seçilme sebebi, pek çok çalışma tarafından bu alanda iyi başarım sonuçları elde ettiğinin belirtilmesidir  ,  ,  , [19] .",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),background
42709,RO'da karar ağaçlarının inşa edilmesinde de yeniden örnekleme metodu ve bölme kriteri olarak ise Gini safsızlık (Gini Impurity) yöntemi temel alınmaktadır [17] .,MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),basis
42710,Çalışmamızda RO algoritmasında ağaç sayısı olarak [17] çalışmasında kullanıldığı gibi 5 ağaç kullanılmıştır.,MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),basis
42711,Algoritmada endeksin artma azalma yönü tahminlemesi için mevcut gün ile belirli periyottaki önceki gün karşılaştırmasında [31] çalışmasında olduğu gibi 20 günlük periyoda kadar tahminlemeler yapılmıştır.,MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),discuss
42712,"Belirli periyotlar için (3, yani toplam 12 deneyde BTİÖK ve S1'in birlikte kullanılması BTİÖK ve S1'in bireysel kullanımlarına göre daha yüksek doğruluk değerlerinin üretilmesini sağlamıştır.",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),support
42713,"Belirli periyotlar için 5, yani toplam 12 deneyde BTİÖK ve S1'in birlikte kullanılması BTİÖK ve S1'in bireysel kullanımlarına göre daha yüksek doğruluk değerlerinin üretilmesini sağlamıştır.",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),support
42714,"Belirli periyotlar için 6, yani toplam 12 deneyde BTİÖK ve S1'in birlikte kullanılması BTİÖK ve S1'in bireysel kullanımlarına göre daha yüksek doğruluk değerlerinin üretilmesini sağlamıştır.",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),support
42715,"Belirli periyotlar için 7, yani toplam 12 deneyde BTİÖK ve S1'in birlikte kullanılması BTİÖK ve S1'in bireysel kullanımlarına göre daha yüksek doğruluk değerlerinin üretilmesini sağlamıştır.",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),support
42716,"Belirli periyotlar için 11, yani toplam 12 deneyde BTİÖK ve S1'in birlikte kullanılması BTİÖK ve S1'in bireysel kullanımlarına göre daha yüksek doğruluk değerlerinin üretilmesini sağlamıştır.",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),support
42717,"Belirli periyotlar için 12, yani toplam 12 deneyde BTİÖK ve S1'in birlikte kullanılması BTİÖK ve S1'in bireysel kullanımlarına göre daha yüksek doğruluk değerlerinin üretilmesini sağlamıştır.",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),support
42718,"Belirli periyotlar için 14, yani toplam 12 deneyde BTİÖK ve S1'in birlikte kullanılması BTİÖK ve S1'in bireysel kullanımlarına göre daha yüksek doğruluk değerlerinin üretilmesini sağlamıştır.",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),support
42719,"Belirli periyotlar için 15, yani toplam 12 deneyde BTİÖK ve S1'in birlikte kullanılması BTİÖK ve S1'in bireysel kullanımlarına göre daha yüksek doğruluk değerlerinin üretilmesini sağlamıştır.",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),support
42720,"Belirli periyotlar için 16, yani toplam 12 deneyde BTİÖK ve S1'in birlikte kullanılması BTİÖK ve S1'in bireysel kullanımlarına göre daha yüksek doğruluk değerlerinin üretilmesini sağlamıştır.",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),support
42721,"Belirli periyotlar için 17, yani toplam 12 deneyde BTİÖK ve S1'in birlikte kullanılması BTİÖK ve S1'in bireysel kullanımlarına göre daha yüksek doğruluk değerlerinin üretilmesini sağlamıştır.",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),support
42722,"Belirli periyotlar için 18, yani toplam 12 deneyde BTİÖK ve S1'in birlikte kullanılması BTİÖK ve S1'in bireysel kullanımlarına göre daha yüksek doğruluk değerlerinin üretilmesini sağlamıştır.",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),support
42723,Belirli periyotlar için 20) yani toplam 12 deneyde BTİÖK ve S1'in birlikte kullanılması BTİÖK ve S1'in bireysel kullanımlarına göre daha yüksek doğruluk değerlerinin üretilmesini sağlamıştır.,MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),support
42724,"Benzer şekilde Tablo 1'in altıncı kolonu (Doğruluk BTİÖK + S2) bazı periyotlar için (5, 1 0,5126±0,0483 0,4952±0,0418 0,4638±0,0365",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),other
42725,"Benzer şekilde Tablo 1'in altıncı kolonu (Doğruluk BTİÖK + S2) bazı periyotlar için 7, 1 0,5126±0,0483 0,4952±0,0418 0,4638±0,0365",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),other
42726,"Benzer şekilde Tablo 1'in altıncı kolonu (Doğruluk BTİÖK + S2) bazı periyotlar için 15, 1 0,5126±0,0483 0,4952±0,0418 0,4638±0,0365",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),other
42727,"Benzer şekilde Tablo 1'in altıncı kolonu (Doğruluk BTİÖK + S2) bazı periyotlar için 16, 1 0,5126±0,0483 0,4952±0,0418 0,4638±0,0365",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),other
42728,"Benzer şekilde Tablo 1'in altıncı kolonu (Doğruluk BTİÖK + S2) bazı periyotlar için 17, 1 0,5126±0,0483 0,4952±0,0418 0,4638±0,0365",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),other
42729,"Benzer şekilde Tablo 1'in altıncı kolonu (Doğruluk BTİÖK + S2) bazı periyotlar için 18, 1 0,5126±0,0483 0,4952±0,0418 0,4638±0,0365",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),other
42730,"Benzer şekilde Tablo 1'in altıncı kolonu (Doğruluk BTİÖK + S2) bazı periyotlar için 20) 1 0,5126±0,0483 0,4952±0,0418 0,4638±0,0365",MODEL PARAMETRELERİ VE DENEYSEL SONUÇLAR (MODEL PARAMETERS AND EXPERIMENTAL RESULTS),other
